Id,in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count
1611502,0,1,0.0,234.0,0,1
1414901,0,1,0.0,58.0,0,2
726776,0,1,0.0,729.0,0,8
416478,3,3,29900.0,21995.0,55,25
792312,0,1,0.0,263.0,0,1
562943,1,1,1950.0,375.0,1,1
1349376,0,1,0.0,1175.0,0,1
477676,2,0,9070.0,0.0,3,0
113817,1,3,69399.0,39343.0,22,25
1447686,0,1,0.0,53.0,0,1
362663,6,0,715.0,0.0,6,0
59997,3,0,79103.0,0.0,69,0
237836,1,3,34338.0,1515841.0,3,114
759577,0,2,0.0,11932.0,0,5
18156,4,1,8665.0,242.0,32,1
238112,1,3,731.0,17025.0,1,24
238121,1,0,4124.0,0.0,2,0
1316664,0,1,0.0,725.0,0,2
238730,1,0,218.0,0.0,2,0
238734,1,0,9.0,0.0,1,0
238759,1,1,18.0,117.0,2,13
142600,3,3,18939.0,8900.0,51,6
238799,1,1,2089750.0,2096191.0,107,86
661310,1,1,486.0,16366.0,1,21
368947,3,8,30554.0,27863.0,23,107
15799,8,8,456111.0,160198.0,679,151
239023,1,1,1311573.0,18232.0,220,13
661318,1,2,1827.0,15238.0,2,3
169800,1,1,3750.0,1065.0,1,1
239748,1,0,896.0,0.0,1,0
239775,1,0,98.0,0.0,2,0
47554,3,0,92587.0,0.0,149,0
530277,1,2,10.0,286.0,1,2
490489,3,0,1499.0,0.0,4,0
1513319,0,1,0.0,108.0,0,1
857976,0,2,0.0,128922.0,0,55
240556,1,1,480.0,560.0,2,2
1349508,0,1,0.0,23.0,0,1
240640,3,4,11322.0,107392.0,29,149
51390,5,5,29241.0,5724420.0,44,671
23328,5,2,94203.0,133069.0,244,33
240773,1,3,214.0,159941.0,1,103
38793,5,2,24578.0,92766.0,45,124
277452,4,2,89806.0,692.0,164,3
268192,1,2,1840.0,12445.0,12,117
25694,3,8,15238.0,106895.0,178,114
241567,1,0,36.0,0.0,1,0
432063,1,1,12677.0,672463.0,2,40
235458,2,2,72673.0,261055.0,21,1042
661445,0,3,0.0,17931.0,0,7
676097,1,0,135.0,0.0,2,0
137172,0,1,0.0,24.0,0,1
23978,5,4,6101.0,1252064.0,5,240
26926,8,15,742100.0,1533847.0,116,715
243277,1,0,135.0,0.0,7,0
989170,0,1,0.0,3172.0,0,12
109422,1,3,5558.0,199238.0,3,68
92206,4,1,228180.0,13181.0,348,10
244088,1,1,104232.0,604.0,18,1
29497,4,3,51579.0,3933.0,242,4
989206,0,1,0.0,1520.0,0,1
21310,4,13,44107.0,108121.0,27,175
1447959,0,2,0.0,385.0,0,2
244580,3,1,15178.0,207.0,25,1
23153,4,1,4895.0,160062.0,11,9
244590,1,1,39.0,6153.0,1,1
1120283,0,1,0.0,395.0,0,9
126223,1,2,24.0,2459.0,1,3
1153057,0,1,0.0,867.0,0,1
244799,1,2,583.0,12330.0,2,31
1054756,0,1,0.0,672.0,0,28
245845,1,0,46.0,0.0,4,0
238621,2,0,486.0,0.0,3,0
464974,1,1,106.0,126.0,6,8
61799,3,0,2704.0,0.0,3,0
247252,2,4,595.0,13946.0,2,16
1611892,0,2,0.0,9804.0,0,16
29960,4,11,10428.0,4856.0,5,110
30951,2,14,10978.0,320275.0,21,122
694396,2,1,1588.0,540.0,2,1
104574,1,1,342.0,8211.0,1,40
628879,1,1,547.0,150.0,2,1
17049,8,11,18529.0,103997.0,89,212
248137,1,0,1716.0,0.0,33,0
268479,1,1,569586.0,218274.0,223,35
1579202,0,1,0.0,59.0,0,1
268510,1,1,2869216.0,21312692.0,93,679
366815,1,1,70.0,1098.0,1,11
1415399,0,1,0.0,16.0,0,1
825576,0,2,0.0,20937.0,0,9
858345,0,1,0.0,263.0,0,2
1448175,0,1,0.0,5086.0,0,31
22860,4,8,2785539.0,173963.0,114,217
1284357,0,1,0.0,568.0,0,56
1022214,0,2,0.0,5777.0,0,78
604800,3,0,350.0,0.0,3,0
727305,0,1,0.0,182.0,0,2
251589,1,0,99618.0,0.0,49,0
1480989,0,2,0.0,8350.0,0,52
27074,3,0,109142.0,0.0,215,0
252036,1,1,240395.0,2769.0,133,4
606438,1,2,36.0,1466.0,1,4
956716,0,1,0.0,27423.0,0,3
1284398,0,1,0.0,463.0,0,2
59164,2,2,198656.0,96670.0,69,82
62853,3,0,230185.0,0.0,9,0
17959,1,1,1222.0,150.0,1,1
130552,3,2,16757.0,11930.0,85,59
72036,1,2,11884.0,114260.0,21,240
989548,0,1,0.0,441.0,0,1
322221,2,4,841.0,20475.0,2,50
727410,0,1,0.0,103890.0,0,126
760178,0,1,0.0,125.0,0,4
208017,3,1,7396.0,314.0,51,1
1546613,0,1,0.0,3075.0,0,2
1382775,0,1,0.0,637.0,0,3
62953,1,1,15248.0,41307.0,57,85
1612162,0,1,0.0,15513.0,0,6
1546636,0,1,0.0,356.0,0,1
254879,1,1,91361.0,10474.0,14,3
254880,1,0,4367.0,0.0,4,0
254882,2,1,780246.0,100.0,2,1
254883,1,2,850000.0,982646.0,17,6
924048,0,1,0.0,71.0,0,1
661912,1,2,2800.0,194189.0,1,72
93027,3,1,114332.0,27.0,235,1
255198,1,2,128.0,4170.0,1,9
1317276,0,1,0.0,1199.0,0,1
255539,1,0,121.0,0.0,1,0
1251748,0,1,0.0,466.0,0,1
185215,2,4,385070.0,7496.0,159,6
20540,9,19,174105.0,327995.0,135,248
85062,2,0,10921.0,0.0,19,0
465329,1,1,231439.0,9574.0,142,4
432579,1,1,122134.0,84901.0,110,11
727499,0,1,0.0,330.0,0,1
18738,6,8,63752.0,11516.0,251,110
989644,0,1,0.0,2000.0,0,1
1251790,0,1,0.0,36220.0,0,91
203217,1,1,3311.0,48187.0,3,24
956882,0,1,0.0,3514.0,0,5
1186259,0,1,0.0,1027.0,0,7
14266,7,4,33375.0,7543.0,67,78
257250,1,0,184.0,0.0,1,0
257648,1,0,2407.0,0.0,3,0
257661,1,0,613.0,0.0,2,0
24925,9,17,1307641.0,7305374.0,84,1933
1448433,0,1,0.0,60.0,0,1
466604,4,7,41626.0,113.0,60,7
563703,0,2,0.0,515.0,0,3
563705,0,2,0.0,3612.0,0,4
91928,2,1,9616.0,38.0,20,1
1317370,0,1,0.0,2030.0,0,6
432639,0,3,0.0,6990.0,0,3
582188,1,0,3570.0,0.0,1,0
582194,1,0,610.0,0.0,1,0
582205,1,0,2810.0,0.0,1,0
727595,0,1,0.0,100.0,0,1
105006,1,2,33996.0,147.0,26,2
1350220,0,1,0.0,8540.0,0,1
24336,9,9,849918.0,301051.0,638,566
1153623,0,26,0.0,947523.0,0,2701
110558,2,1,269753.0,99.0,342,1
30601,4,5,223560.0,8921.0,263,11
98020,6,1,864.0,277.0,12,5
1415789,0,2,0.0,2835.0,0,8
88475,9,1,161281.0,15.0,62,1
301679,1,1,54.0,51591.0,2,133
662136,1,2,97237.0,230142.0,34,119
714088,1,1,229542.0,97237.0,118,34
1251965,0,1,0.0,1719.0,0,1
1350270,0,1,0.0,2700.0,0,1
262089,1,1,5356.0,5187.0,3,1
1088146,0,1,0.0,67.0,0,1
1415832,0,1,0.0,880.0,0,27
468544,4,3,4245.0,543.0,151,4
262474,1,0,1312.0,0.0,25,0
891553,0,1,0.0,477.0,0,4
1350312,0,1,0.0,4525.0,0,1
64173,1,1,80.0,80.0,1,1
400067,0,2,0.0,19097.0,0,7
269004,1,1,1865.0,1212.0,8,2
1055449,0,2,0.0,15107.0,0,38
989929,0,1,0.0,1458.0,0,1
1448684,0,1,0.0,400.0,0,1
858873,0,10,0.0,1724303.0,0,1066
957180,0,1,0.0,6286.0,0,1
858883,0,1,0.0,554.0,0,2
891665,0,1,0.0,4000.0,0,1
270136,2,0,555.0,0.0,3,0
400173,2,2,17646.0,44236.0,11,235
826164,0,4,0.0,169473.0,0,199
110793,3,1,744617.0,276.0,244,1
28176,2,3,72481.0,62238.0,10,36
266834,1,0,31252.0,0.0,21,0
1317698,0,1,0.0,6265.0,0,2
1612613,0,1,0.0,68.0,0,1
25779,2,6,125.0,19163.0,2,27
1416011,0,1,0.0,460.0,0,1
1219410,0,5,0.0,94107.0,0,28
957267,0,2,0.0,366.0,0,2
727897,0,1,0.0,930.0,0,1
31940,4,9,3304.0,182675.0,4,171
727921,0,1,0.0,28.0,0,1
727935,0,1,0.0,329.0,0,1
269564,1,0,877.0,0.0,1,0
32955,1,0,2646.0,0.0,11,0
924599,0,1,0.0,254.0,0,1
270531,1,1,866.0,49.0,1,1
760786,0,1,0.0,285.0,0,1
859095,0,1,0.0,4690.0,0,2
18161,2,1,6408.0,46.0,17,1
245581,1,0,66696.0,0.0,40,0
1252346,0,5,0.0,751337.0,0,359
22862,8,6,217514.0,546135.0,192,72
43716,2,0,14404.0,0.0,2,0
1580026,0,1,0.0,52.0,0,1
271920,1,1,143.0,1066.0,1,5
271941,2,0,11422.0,0.0,107,0
271944,1,0,406436.0,0.0,80,0
271964,1,0,1538.0,0.0,3,0
44856,4,3,40528.0,1996519.0,264,67
662532,0,2,0.0,1931.0,0,3
21489,7,12,1938674.0,47428.0,953,114
957446,0,1,0.0,30.0,0,1
23617,6,5,23561.0,20552.0,23,293
1612818,0,1,0.0,451.0,0,1
1285145,0,1,0.0,6043.0,0,22
177024,2,0,990.0,0.0,4,0
51202,2,0,290.0,0.0,2,0
1186843,0,1,0.0,2427.0,0,76
73759,1,1,1652.0,2059.0,3,11
1154090,0,1,0.0,60.0,0,1
793646,0,1,0.0,509.0,0,6
160184,3,6,78.0,530391.0,3,1164
274327,1,0,5.0,0.0,1,0
109280,6,0,402.0,0.0,8,0
274781,1,2,7963.0,206322.0,9,289
1514610,0,1,0.0,24.0,0,2
826495,0,1,0.0,500.0,0,2
232467,2,0,10333.0,0.0,54,0
275477,1,0,34.0,0.0,2,0
275512,1,0,30234.0,0.0,30,0
40072,1,1,130170.0,1055.0,55,4
256655,1,0,112.0,0.0,1,0
276560,1,1,140.0,29495.0,2,9
276593,1,0,7650.0,0.0,7,0
82455,2,0,6970.0,0.0,19,0
761021,0,2,0.0,197852.0,0,50
19169,13,24,74086.0,733378.0,204,918
66999,1,0,2787.0,0.0,10,0
892102,0,1,0.0,124.0,0,1
1121491,0,1,0.0,28.0,0,1
24576,8,6,322793.0,385274.0,663,129
1547474,0,1,0.0,20138.0,0,65
30972,2,8,23090.0,1852423.0,69,204
277733,1,2,500.0,1851.0,2,15
43025,7,4,19053.0,67106.0,51,58
141079,3,2,139965.0,5859.0,567,14
277862,1,0,163226.0,0.0,409,0
72929,0,2,0.0,16906.0,0,33
277973,1,0,3106.0,0.0,5,0
859370,0,1,0.0,646.0,0,19
76277,2,2,55300.0,19899.0,67,25
400631,0,2,0.0,1877.0,0,18
24916,9,21,1327281.0,467693.0,754,227
761138,0,1,0.0,200.0,0,1
27160,4,8,25357512.0,49881.0,5371,28
28016,6,10,1219479.0,112421.0,1133,98
206674,1,0,3544.0,0.0,1,0
41741,4,0,6703.0,0.0,10,0
121337,3,0,37832.0,0.0,29,0
57346,2,2,301158.0,3296384.0,221,1004
57373,2,2,96745.0,45585.0,80,34
1613132,0,1,0.0,135.0,0,1
115308,3,3,322735.0,231198.0,293,61
280812,1,1,150.0,6037.0,1,96
67676,1,0,258.0,0.0,2,0
1154398,0,1,0.0,46.0,0,7
281555,1,0,1450.0,0.0,1,0
83636,2,0,1438.0,0.0,4,0
281563,1,1,11050.0,250.0,7,1
793967,0,1,0.0,100.0,0,1
281738,1,0,450000.0,0.0,6,0
1482127,0,1,0.0,218.0,0,1
283630,1,1,1669.0,53.0,1,1
957879,0,2,0.0,3147.0,0,34
283877,1,2,627.0,23363.0,1,73
269773,1,3,17286.0,229058.0,18,187
284700,1,1,6216.0,226.0,10,2
284719,2,0,303907.0,0.0,183,0
564709,1,1,114.0,1403.0,1,1
1482219,0,1,0.0,7625.0,0,1
286192,1,0,22.0,0.0,1,0
286262,1,0,23.0,0.0,1,0
286324,1,0,34.0,0.0,1,0
286347,1,0,35.0,0.0,1,0
286360,1,0,19.0,0.0,1,0
286368,1,0,40.0,0.0,1,0
1580549,0,1,0.0,46.0,0,1
1023500,0,1,0.0,109.0,0,1
171548,2,3,203824.0,22963.0,286,95
14393,6,10,96570.0,479745.0,126,228
24763,6,4,256949.0,192811.0,826,224
522014,1,3,113.0,17794.0,1,84
287384,1,1,1056.0,318.0,4,3
287583,1,2,54814.0,324.0,56,2
288573,2,0,21681.0,0.0,32,0
288574,1,0,13613.0,0.0,39,0
154233,1,12,20508.0,571371.0,66,383
76160,2,0,721.0,0.0,3,0
1482383,0,1,0.0,77.0,0,1
256908,3,0,7221.0,0.0,14,0
275569,2,4,4360.0,3087.0,34,10
290515,1,2,257507.0,1441589.0,56,177
728744,0,1,0.0,3605.0,0,4
320569,2,3,5007.0,5882.0,2,32
507549,1,0,22.0,0.0,1,0
508912,1,0,17.0,0.0,1,0
509157,1,0,14.0,0.0,1,0
509739,1,0,9.0,0.0,1,0
510591,1,0,26.0,0.0,1,0
511837,1,0,18.0,0.0,1,0
1023687,0,1,0.0,438.0,0,1
433872,1,3,383.0,1117176.0,1,1077
22716,6,7,58567.0,961166.0,222,240
73427,1,4,1093.0,84725.0,3,101
24871,7,22,42460.0,125615.0,33,222
24082,9,6,92975.0,17732.0,24,6
520059,1,0,35469.0,0.0,30,0
292255,1,1,1200.0,9750.0,4,33
292587,1,0,75792.0,0.0,10,0
293304,1,0,116227.0,0.0,56,0
27645,7,3,569899.0,298.0,2079,4
293336,1,0,236.0,0.0,1,0
1220368,0,1,0.0,99.0,0,1
298776,2,0,199.0,0.0,2,0
73488,1,454,582.0,2798746.0,1,818
29868,3,8,32485.0,22385.0,52,42
25281,6,10,457075.0,239369.0,576,144
19176,7,16,588397.0,89419.0,230,77
20485,4,13,26847.0,12984.0,12,92
565816,2,3,159405.0,159623.0,8,9
23330,6,13,72204.0,346593.0,19,230
22706,9,16,100323.0,572723.0,221,582
19186,6,12,32038.0,1201438.0,26,902
29426,3,4,15824.0,436643.0,19,133
29615,4,11,25255.0,119365.0,14,239
20863,7,2,413093.0,128944.0,1212,146
22728,5,18,493238.0,213746.0,574,389
22734,4,5,19246.0,1326357.0,9,700
23942,5,9,318176.0,681789.0,1285,370
18530,3,7,12098.0,187808.0,4,140
18393,8,18,101457.0,918267.0,96,1443
14223,2,15,5066.0,130602.0,2,291
27481,5,12,164962.0,55762.0,10,39
22782,10,16,71694.0,357841.0,43,204
22785,4,4,43357.0,20779.0,22,28
29962,5,21,4510043.0,84433.0,5453,93
18206,7,5,17222.0,47542.0,48,332
23368,3,11,281481.0,575774.0,35,307
27764,7,20,1466994.0,327282.0,1142,229
14994,6,8,412785.0,448368.0,229,513
27851,4,12,307680.0,154452.0,66,234
18342,5,9,40093.0,458089.0,7,290
16288,11,14,72856.0,350073.0,136,393
54478,4,7,136543.0,273740.0,102,94
14412,6,13,34969.0,583123.0,21,822
19245,11,21,1165105.0,141795.0,914,705
28143,7,9,810875.0,178110.0,43,93
18352,6,19,272090.0,322294.0,34,527
28158,2,6,12681.0,2784.0,3,17
30019,4,14,297700.0,371292.0,267,296
26548,8,15,122249.0,4580947.0,62,1051
14335,11,23,728448.0,482018.0,94,451
24562,7,11,55624.0,89051.0,22,79
24183,5,9,10590.0,64672.0,6,77
28320,5,10,26921.0,152288.0,30,118
16339,5,17,32051.0,774804.0,6,199
565855,3,2,58275.0,8745.0,140,15
25251,7,15,1749034.0,338190.0,1241,258
17060,5,21,7133.0,416086.0,5,675
25670,3,10,202670.0,6734.0,6,16
24198,4,11,112026.0,330158.0,194,244
24525,8,15,785184.0,111566.0,868,350
22977,9,13,851686.0,375678.0,318,207
20888,5,16,280176.0,87519.0,433,193
24978,8,16,649453.0,412019.0,452,352
19782,4,9,4442.0,101800.0,4,164
343831,3,2,6946.0,197064.0,8,197
28996,4,8,42322.0,116294.0,263,423
469214,2,7,318898.0,3054.0,2,8
29014,3,6,385286.0,293075.0,9,39
29090,6,14,909912.0,828765.0,116,659
22232,2,4,4070.0,26499.0,3,70
30100,7,11,1716245.0,292581.0,1583,255
30931,1,12,4000.0,21406.0,1,21
21092,8,12,267713.0,692219.0,43,279
1023763,0,1,0.0,895.0,0,3
20808,4,1,1313.0,21782.0,12,17
532244,0,1,0.0,329.0,0,1
43290,3,3,91711.0,336719.0,62,317
1220375,0,1,0.0,269.0,0,1
20866,5,7,36200.0,38445.0,123,115
293766,1,0,603.0,0.0,14,0
293808,1,1,49.0,4101.0,1,94
1285931,0,1,0.0,119.0,0,2
1417007,0,1,0.0,124.0,0,1
1056560,0,1,0.0,654.0,0,15
27318,4,10,31218.0,197969.0,93,199
1384246,0,1,0.0,808.0,0,2
607859,1,1,4.0,4.0,1,1
608154,1,1,143.0,143.0,1,1
1548098,0,1,0.0,26.0,0,1
468608,1,0,81059.0,0.0,136,0
468619,1,2,126.0,2371.0,1,5
925518,0,1,0.0,1190.0,0,3
69774,1,0,234.0,0.0,2,0
1417076,0,1,0.0,25.0,0,1
517400,1,0,25.0,0.0,1,0
368509,1,3,2178.0,360926.0,1,76
1089405,0,3,0.0,4462.0,0,56
1122186,0,1,0.0,2060.0,0,64
468593,1,0,2060.0,0.0,64,0
16919,13,7,70515.0,214277.0,271,157
221122,1,2,193.0,261774.0,1,244
139192,0,2,0.0,48314.0,0,5
29947,4,7,204660.0,2105894.0,73,533
24954,7,14,112768.0,93750.0,12,92
298122,1,0,296.0,0.0,1,0
1515457,0,1,0.0,120.0,0,1
1056713,0,2,0.0,1059.0,0,2
18111,5,10,11517.0,56989.0,38,17
53505,4,3,78783.0,19516.0,542,12
1384414,0,1,0.0,33.0,0,1
466919,0,5,0.0,5175685.0,0,365
319542,2,0,9536328.0,0.0,208,0
637816,1,0,20730.0,0.0,65,0
637829,1,0,28773.0,0.0,52,0
116784,2,1,4701.0,3023.0,9,8
466938,1,1,142.0,504.0,2,2
73732,2,2,1270.0,6891.0,16,6
299753,1,0,33368.0,0.0,27,0
335887,3,3,132988.0,149520.0,105,92
1515535,0,1,0.0,96.0,0,5
139282,0,1,0.0,112.0,0,1
29401,1,0,65.0,0.0,1,0
991296,0,1,0.0,1445.0,0,1
112787,3,1,20052.0,4979.0,21,2
1089617,0,1,0.0,11911.0,0,14
1253461,0,1,0.0,157.0,0,1
696413,2,2,13049151.0,18151045.0,102,271
734135,1,1,1029000.0,1125479.0,18,12
116578,2,2,17124469.0,11926096.0,254,91
1187939,0,1,0.0,746.0,0,2
1187947,0,1,0.0,718.0,0,1
22791,6,10,33713.0,229561.0,8,292
302549,1,0,56750.0,0.0,12,0
1482864,0,1,0.0,1862.0,0,10
75800,2,0,2104.0,0.0,11,0
794760,0,2,0.0,8960.0,0,2
303511,1,2,3544.0,428.0,1,3
1024149,0,1,0.0,112.0,0,1
1056917,0,1,0.0,12.0,0,1
66277,5,0,235.0,0.0,11,0
958617,0,1,0.0,570.0,0,1
532638,1,1,3.0,37424.0,1,59
1417381,0,1,0.0,559.0,0,4
925865,0,1,0.0,91.0,0,10
523852,3,3,186.0,114646.0,23,61
214005,1,3,1405.0,15540.0,3,68
304869,1,1,144993.0,2491641.0,90,333
304878,1,0,478191.0,0.0,86,0
1614021,0,1,0.0,48922.0,0,59
25265,2,2,60828.0,131380.0,69,112
1253593,0,1,0.0,82.0,0,1
305606,1,0,25729.0,0.0,23,0
467177,1,1,78.0,495.0,1,4
925956,0,4,0.0,8963.0,0,31
729355,0,1,0.0,570.0,0,2
306838,2,2,616.0,6867.0,3,20
631055,1,1,744.0,2050.0,1,1
307225,1,0,1663.0,0.0,1,0
1188154,0,1,0.0,27.0,0,1
307965,1,2,331.0,52561.0,2,61
1581427,0,1,0.0,3284.0,0,5
467328,1,1,467.0,3884.0,9,27
22620,5,14,721738.0,364142.0,685,352
1548691,0,1,0.0,190.0,0,1
311061,2,3,563.0,122384.0,5,228
42711,2,0,1139.0,0.0,7,0
1221041,0,1,0.0,368.0,0,1
311339,2,2,13071.0,470223.0,7,423
762300,0,1,0.0,665.0,0,25
98557,1,0,1058.0,0.0,3,0
18187,5,13,1763279.0,1155301.0,201,423
222719,1,0,750.0,0.0,1,0
128397,1,0,168.0,0.0,1,0
161287,1,2,915.0,30096.0,3,71
565711,0,19,0.0,789605.0,0,567
19086,3,7,17414.0,520165.0,45,683
1352143,0,1,0.0,1297.0,0,5
1548762,0,1,0.0,702.0,0,2
61446,1,1,306890.0,3857.0,797,18
1188321,0,1,0.0,60.0,0,1
119329,3,2,177457.0,28487.0,74,20
312635,1,0,86500.0,0.0,95,0
926186,0,1,0.0,6532.0,0,1
762349,0,1,0.0,175406.0,0,13
242632,3,9,251361.0,476571.0,26,110
29896,3,5,14223.0,151642.0,9,316
139798,6,2,8047.0,13630.0,7,14
434711,0,3,0.0,26137.0,0,80
696863,0,1,0.0,2253.0,0,1
959016,0,1,0.0,235.0,0,1
64546,2,0,9503.0,0.0,29,0
256117,2,2,1046378.0,56080.0,185,5
650742,2,1,375400.0,155405.0,10,7
1319507,0,1,0.0,268.0,0,14
27323,4,7,34861.0,77049.0,19,165
795229,0,1,0.0,32.0,0,1
1483358,0,1,0.0,10.0,0,3
1057376,0,1,0.0,27527.0,0,1
991852,0,1,0.0,8.0,0,1
1581699,0,1,0.0,213002.0,0,25
828047,0,1,0.0,388.0,0,2
1548958,0,2,0.0,9435.0,0,20
317939,1,1,5168.0,3374.0,3,1
631487,1,4,222.0,460098.0,1,281
322194,2,0,47759.0,0.0,94,0
668488,1,0,86167.0,0.0,20,0
860867,0,1,0.0,262.0,0,3
1614532,0,1,0.0,5479.0,0,7
118355,1,6,5479.0,106676.0,7,89
69231,2,0,525.0,0.0,2,0
319005,1,0,1446.0,0.0,8,0
319116,2,1,4570.0,10452.0,9,27
319135,1,0,5800.0,0.0,1,0
29155,2,15,179647.0,147765.0,24,57
402145,1,3,757.0,42418.0,1,11
319598,1,0,8743.0,0.0,25,0
18114,3,2,31557.0,1016.0,26,2
320582,1,0,41647.0,0.0,60,0
467747,1,1,387.0,9108.0,6,24
598823,1,2,1271.0,47419.0,4,78
30079,3,23,75422.0,280325.0,4,119
893742,0,1,0.0,653.0,0,1
336706,2,1,6759.0,1133.0,71,3
339291,2,2,4464.0,51886.0,4,78
467782,1,2,37.0,14477.0,2,49
128851,3,0,11004.0,0.0,20,0
322648,1,0,26866.0,0.0,25,0
135471,1,0,45011.0,0.0,14,0
74595,1,1,1666.0,307.0,12,2
17761,5,10,4192.0,63605.0,24,16
1483623,0,1,0.0,998.0,0,1
74634,1,23,500.0,209651.0,1,234
1614732,0,1,0.0,427.0,0,15
762772,0,1,0.0,386.0,0,2
1123240,0,1,0.0,383.0,0,1
566200,0,5,0.0,35505.0,0,32
1418174,0,1,0.0,30.0,0,1
828357,0,1,0.0,409.0,0,1
1254348,0,1,0.0,56870.0,0,1
1057742,0,1,0.0,36.0,0,1
1090513,0,1,0.0,476.0,0,2
326137,1,0,132226.0,0.0,3,0
1450975,0,1,0.0,1194.0,0,1
130691,2,2,100266.0,3852.0,196,4
327044,1,0,193.0,0.0,1,0
327056,1,3,151.0,2614425.0,1,1500
327071,1,1,300.0,1130.0,1,10
23240,5,7,170142.0,858.0,434,33
1090582,0,1,0.0,240.0,0,1
315372,2,1,494.0,23362.0,3,22
271422,0,1,0.0,3186.0,0,2
1418318,0,2,0.0,134377.0,0,18
1549391,0,1,0.0,219.0,0,1
107605,1,5,5922.0,23946727.0,1,280
329955,1,0,181265.0,0.0,91,0
329980,1,0,150.0,0.0,1,0
1025130,0,1,0.0,639.0,0,1
664689,0,1,0.0,2.0,0,1
861297,0,1,0.0,1650.0,0,4
173179,0,4,0.0,36795.0,0,72
51854,1,2,203.0,889.0,2,4
638142,1,0,900.0,0.0,6,0
566400,1,1,6966.0,167.0,3,3
58557,2,1,3314.0,749.0,3,1
331219,1,0,242.0,0.0,1,0
282157,1,1,57130.0,238.0,85,1
1057952,0,2,0.0,30037.0,0,3
74594,1,0,16466.0,0.0,37,0
74606,1,0,25.0,0.0,1,0
74630,1,0,29503.0,0.0,52,0
251895,3,1,1012.0,36.0,11,1
424955,1,3,167.0,193478.0,2,299
475664,1,3,140.0,40854.0,1,101
828593,0,1,0.0,13.0,0,1
140489,2,1,498052.0,36136.0,125,8
435415,0,3,0.0,3753.0,0,4
14344,3,6,6534.0,42492.0,30,20
333065,1,0,12686.0,0.0,6,0
333078,1,0,10088.0,0.0,6,0
124082,1,0,2737.0,0.0,17,0
64728,1,0,223.0,0.0,3,0
697573,0,1,0.0,8.0,0,1
333422,2,0,689804.0,0.0,130,0
959716,0,1,0.0,1184.0,0,2
1516843,0,1,0.0,216.0,0,1
861507,0,1,0.0,1998.0,0,2
1221955,0,1,0.0,165.0,0,2
1156423,0,1,0.0,1144.0,0,1
1353034,0,1,0.0,2325.0,0,1
76725,2,12,5750.0,14829.0,3,26
730465,1,3,272.0,764.0,1,4
861542,0,1,0.0,589.0,0,1
1484139,0,1,0.0,271.0,0,1
27271,2,7,5349.0,343354.0,7,398
1615231,0,1,0.0,108.0,0,1
338193,1,0,1124.0,0.0,3,0
89171,2,0,2052.0,0.0,9,0
44948,3,1,25047.0,8632.0,128,1
82611,2,4,40103.0,176190.0,40,225
14455,1,2,3392.0,693621.0,4,80
300500,3,0,11983.0,0.0,40,0
304591,1,1,329149.0,415562.0,126,178
1025500,0,1,0.0,381.0,0,1
340226,1,0,32068.0,0.0,4,0
340999,1,1,5722.0,8105.0,7,5
697847,0,1,0.0,38.0,0,1
451053,5,3,374205.0,19649.0,174,15
341405,1,1,46498.0,32127.0,19,9
341567,3,2,757.0,18018.0,4,97
1615397,0,1,0.0,100.0,0,1
173614,1,2,17930.0,312232.0,22,87
342563,1,0,119406.0,0.0,82,0
342585,1,1,840196.0,8228.0,102,1
416493,2,5,4742.0,1320129.0,2,510
573336,1,1,42.0,7794.0,1,12
573361,1,1,32.0,536.0,1,1
468533,3,3,5271.0,1201.0,137,23
620769,1,1,891.0,2494.0,20,55
620850,1,1,74.0,2409.0,2,68
518146,1,1,10.0,2278.0,2,84
518222,1,1,25.0,835.0,1,31
665154,0,1,0.0,245.0,0,1
343289,1,0,8939.0,0.0,51,0
1386069,0,1,0.0,100.0,0,1
343753,1,1,5500.0,5313.0,1,14
1549921,0,1,0.0,31.0,0,1
76248,2,0,29417.0,0.0,13,0
468597,1,1,11800.0,3465.0,1,5
1222268,0,1,0.0,1661.0,0,9
173694,0,2,0.0,23505.0,0,5
344901,1,1,3146.0,7346.0,1,28
1091213,0,1,0.0,8.0,0,1
345035,1,0,25712.0,0.0,9,0
992917,0,1,0.0,155.0,0,1
345442,1,0,10299.0,0.0,1,0
76341,1,0,1442.0,0.0,4,0
346061,1,1,2777059.0,1521859.0,79,53
861880,0,1,0.0,725.0,0,6
927432,0,1,0.0,2407.0,0,7
347081,1,3,3906.0,22773.0,6,126
348298,1,4,1886.0,166106.0,4,235
1480414,0,1,0.0,37506.0,0,84
927502,0,2,0.0,52173.0,0,56
993040,0,4,0.0,1870.0,0,5
300926,1,0,48528.0,0.0,224,0
205191,1,0,8748.0,0.0,95,0
349245,1,1,29.0,87.0,1,3
1484598,0,1,0.0,26.0,0,1
190127,3,1,6076.0,78.0,13,1
370551,0,3,0.0,18920.0,0,35
1156987,0,1,0.0,2644.0,0,2
1058691,0,1,0.0,1254.0,0,2
206732,1,2,91.0,7795.0,2,16
22040,2,0,2708.0,0.0,3,0
206738,1,4,268242.0,2938.0,28,7
567207,1,2,31.0,11797.0,1,75
150408,3,5,46796.0,1467.0,129,10
1353645,0,1,0.0,55.0,0,1
1419183,0,1,0.0,2195.0,0,9
52180,2,1,10038.0,14802.0,27,9
352729,1,1,8058.0,3000.0,4,2
352738,1,0,43116.0,0.0,27,0
