Id,in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count
163260,0,1,0.0,548.86,0,1
163261,0,1,0.0,223.0,0,1
163262,0,1,0.0,1200.0,0,1
163263,0,1,0.0,453.0,0,1
163264,0,1,0.0,2500.0,0,2
163265,0,1,0.0,8048.98,0,1
163266,0,1,0.0,535.0,0,3
163267,0,1,0.0,1228.55,0,6
163268,0,1,0.0,476.33,0,3
163269,0,1,0.0,615.1,0,1
163270,0,1,0.0,941.74,0,3
163271,0,9,0.0,40380.0,0,20
163272,0,1,0.0,800.0,0,1
163273,0,1,0.0,3494.99,0,3
163274,0,1,0.0,343.0,0,1
163275,0,1,0.0,363.57,0,1
163276,0,1,0.0,2250.9700000000003,0,3
163277,0,1,0.0,14.5,0,1
163278,0,1,0.0,84.83,0,1
163279,0,1,0.0,34526.9,0,2
163280,0,1,0.0,510.01,0,2
163281,0,1,0.0,340.0,0,2
163282,0,1,0.0,141.51999999999998,0,2
163283,0,1,0.0,1251.59,0,1
163284,0,1,0.0,1180.0,0,1
163285,0,7,0.0,37836.659999999996,0,16
163286,0,3,0.0,1700.0,0,6
163287,0,1,0.0,1190.0,0,1
163288,0,1,0.0,4593.87,0,1
163289,0,1,0.0,5000.0,0,1
163290,0,1,0.0,262.59,0,1
163291,0,1,0.0,800.0,0,1
163292,0,1,0.0,1034.37,0,1
163293,0,1,0.0,671.0,0,2
163294,0,1,0.0,300.0,0,1
163295,0,1,0.0,6339.91,0,2
163296,0,1,0.0,97180.0,0,1
163297,0,1,0.0,1000.0,0,1
163298,0,1,0.0,707.64,0,1
163299,0,1,0.0,342.28,0,1
163300,0,1,0.0,548.77,0,1
163301,0,1,0.0,4125.99,0,1
163302,0,1,0.0,30156.73,0,1
163303,0,1,0.0,1595.76,0,2
163304,0,1,0.0,1306.0,0,4
163305,0,2,0.0,1980.0,0,4
163306,0,1,0.0,1664.0,0,2
163307,0,1,0.0,300.0,0,1
163308,0,1,0.0,21000.0,0,2
163309,0,1,0.0,663.03,0,1
163310,0,1,0.0,30000.0,0,1
163311,0,1,0.0,1000.0,0,1
163312,0,1,0.0,49316.58,0,7
163313,0,1,0.0,244.0,0,2
163314,0,1,0.0,8235.0,0,4
163315,0,1,0.0,1044.42,0,2
163316,0,1,0.0,194.0,0,3
163317,0,1,0.0,113200.0,0,1
380433,1,3,113200.0,22360.91,1,6
163318,0,1,0.0,4876.8,0,3
163319,0,1,0.0,1023.0,0,1
163320,0,1,0.0,1428.0,0,2
163321,0,1,0.0,148.0,0,1
163322,0,1,0.0,96.0,0,1
163323,0,1,0.0,50.81,0,2
163324,0,1,0.0,633.0,0,3
163325,0,1,0.0,76.0,0,1
163326,0,1,0.0,500.0,0,1
382518,1,0,500.0,0.0,1,0
163327,0,1,0.0,1650.0,0,3
163328,0,1,0.0,191.0,0,1
163329,0,1,0.0,700.0,0,1
163330,0,1,0.0,107.0,0,1
163331,0,1,0.0,116.11,0,2
163332,0,1,0.0,1934.0,0,1
163333,0,1,0.0,830.0,0,1
163334,0,2,0.0,1376.5,0,4
163335,0,1,0.0,451.31,0,2
163336,0,1,0.0,18.19,0,1
163337,0,1,0.0,100000.0,0,1
163338,0,1,0.0,450.0,0,2
163339,0,1,0.0,12682.44,0,7
163340,0,1,0.0,4400.0,0,1
163341,0,1,0.0,51.89,0,1
163342,0,4,0.0,2769.0,0,13
163343,0,1,0.0,300.0,0,6
163344,0,3,0.0,1678.6,0,3
163345,0,1,0.0,714.0,0,1
163346,0,1,0.0,29.03,0,2
163347,0,1,0.0,1835.71,0,1
163348,0,1,0.0,2345.42,0,2
163349,0,1,0.0,5.72,0,1
163350,0,3,0.0,35591.87,0,3
163351,0,1,0.0,1365.0,0,2
163352,0,1,0.0,82145.7,0,2
383455,1,1,82145.7,19105.6,2,1
163353,0,1,0.0,59.33,0,1
163354,0,1,0.0,580.0,0,2
163355,0,1,0.0,1975.92,0,2
163356,0,1,0.0,293.0,0,2
163357,0,1,0.0,595.0,0,1
163358,0,1,0.0,4903.0,0,1
163359,0,1,0.0,2815.01,0,1
163360,0,1,0.0,3299.6,0,2
163361,0,1,0.0,5000.0,0,1
163362,0,1,0.0,480.0,0,1
163363,0,1,0.0,1021.5,0,1
163364,0,1,0.0,38315.02,0,7
163365,0,3,0.0,207509.08999999997,0,17
378704,1,4,4621.78,8076.0,4,11
380372,1,5,151837.65,46344.1,9,15
379419,2,2,51175.65999999999,250.0,5,2
163366,0,1,0.0,869450.76,0,1
163367,0,1,0.0,200.0,0,1
163368,0,1,0.0,2338.0,0,6
163369,0,1,0.0,56971.25,0,2
163370,0,1,0.0,1833.37,0,1
163371,0,1,0.0,50.41,0,1
163372,0,1,0.0,200.0,0,1
163373,0,1,0.0,1790.08,0,1
163374,0,2,0.0,2098.0,0,2
163375,0,1,0.0,2500.0,0,7
163376,0,1,0.0,577.0,0,2
163377,0,1,0.0,3500.0,0,2
163378,0,1,0.0,1574.0,0,2
163379,0,1,0.0,150.0,0,1
163380,0,1,0.0,620.0,0,2
376209,1,1,620.0,624.6,2,2
163381,0,1,0.0,8250.0,0,4
163382,0,1,0.0,249.9,0,1
163383,0,1,0.0,6.07,0,1
163384,0,4,0.0,4776.87,0,5
163385,0,1,0.0,650.0,0,2
163386,0,1,0.0,612.0,0,1
163387,0,1,0.0,2490.0,0,1
163388,0,1,0.0,2384.66,0,3
163389,0,1,0.0,4504.0,0,2
163390,0,1,0.0,180.0,0,1
163391,0,1,0.0,1449.0,0,3
163392,0,2,0.0,1761.0,0,4
163393,0,1,0.0,500.0,0,1
163394,0,1,0.0,13500.0,0,3
357324,1,0,13500.0,0.0,3,0
163395,0,1,0.0,1000.0,0,2
163396,0,1,0.0,750.0,0,1
163397,0,1,0.0,600.0,0,2
163398,0,1,0.0,2200.0,0,1
358365,1,8,2200.0,28548.59,1,15
163399,0,1,0.0,12404.95,0,1
163400,0,1,0.0,456.0,0,2
163401,0,1,0.0,487.49,0,1
163402,0,1,0.0,31.0,0,1
163403,0,1,0.0,870.0,0,1
163404,0,2,0.0,1150.0,0,2
163405,0,1,0.0,474.05,0,2
163406,0,1,0.0,4366.610000000001,0,3
163407,0,1,0.0,32.0,0,1
163408,0,1,0.0,800.0,0,1
163409,0,1,0.0,448.0,0,1
163410,0,1,0.0,450.0,0,3
163411,0,1,0.0,16.0,0,1
163412,0,1,0.0,50.0,0,1
163413,0,1,0.0,400.0,0,1
163414,0,1,0.0,1726.53,0,1
163415,0,1,0.0,24567.6,0,1
163416,0,1,0.0,190.25,0,1
163417,0,1,0.0,316.0,0,3
163418,0,1,0.0,6002.59,0,1
163419,0,1,0.0,3713.36,0,2
163420,0,1,0.0,2419.16,0,2
163421,0,1,0.0,150.0,0,1
163422,0,1,0.0,50.0,0,1
163423,0,1,0.0,3182.0,0,1
163424,0,1,0.0,296.0,0,1
163425,0,1,0.0,4500.0,0,1
163426,0,7,0.0,11287.0,0,23
163427,0,1,0.0,1492.0,0,3
163428,0,1,0.0,161.64,0,1
163429,0,1,0.0,980.0,0,1
163430,0,1,0.0,1.34,0,1
163431,0,1,0.0,101.3,0,2
163432,0,2,0.0,15808.45,0,2
163433,0,1,0.0,35.05,0,2
163434,0,1,0.0,1500.0,0,1
163435,0,3,0.0,12163.66,0,12
163436,0,1,0.0,400.0,0,2
163437,0,1,0.0,3000.0,0,1
163438,0,1,0.0,102.0,0,1
163439,0,1,0.0,19369.2,0,1
365833,1,0,19369.2,0.0,1,0
163440,0,1,0.0,18068.54,0,1
163441,0,1,0.0,958.0,0,1
163442,0,1,0.0,3240.0,0,4
163443,0,1,0.0,750.0,0,3
163444,0,1,0.0,21441.7,0,1
361121,4,5,131426.7,153550.0,12,10
163445,0,1,0.0,422.3,0,1
163446,0,1,0.0,195000.0,0,2
357165,1,8,195000.0,77261.93,2,24
163447,0,1,0.0,635.22,0,1
163448,0,1,0.0,94.54,0,1
163449,0,1,0.0,397.0,0,2
163450,0,1,0.0,44.04,0,1
163451,0,1,0.0,0.13,0,1
163452,0,2,0.0,1702753.0,0,2
163453,0,1,0.0,14200.0,0,1
163454,0,1,0.0,642.6,0,1
163455,0,1,0.0,1751.0,0,1
163456,0,1,0.0,150.0,0,1
163457,0,1,0.0,282500.31,0,1
163458,0,2,0.0,26140.0,0,3
163459,0,1,0.0,204950.13,0,6
163460,0,1,0.0,703.23,0,2
163461,0,1,0.0,69.8,0,1
163462,0,1,0.0,149.0,0,1
163463,0,1,0.0,1695.82,0,4
163464,0,1,0.0,3900.79,0,1
163465,0,1,0.0,100.0,0,1
163466,0,1,0.0,622.01,0,1
163467,0,1,0.0,792.54,0,2
163468,0,1,0.0,533.0,0,1
163469,0,1,0.0,409.0,0,1
163470,0,2,0.0,11649.21,0,3
163471,0,1,0.0,3692.0,0,1
354585,2,0,4692.0,0.0,2,0
163472,0,1,0.0,3172.67,0,2
163473,0,1,0.0,746.0,0,1
163474,0,1,0.0,574.77,0,1
163475,0,1,0.0,42.0,0,1
163476,0,1,0.0,696.44,0,1
163477,0,1,0.0,136.66000000000005,0,3
163478,0,1,0.0,5720.99,0,2
163479,0,1,0.0,407.46,0,1
163480,0,1,0.0,600.0,0,1
373568,1,1,600.0,30.0,1,1
163481,0,1,0.0,750.0,0,1
163482,0,1,0.0,17486.43,0,1
163483,0,1,0.0,13.34,0,1
163484,0,1,0.0,627.0,0,1
163485,0,1,0.0,11480.0,0,1
372781,2,5,12480.0,8052.0,2,7
163486,0,1,0.0,8400.0,0,3
346203,1,0,8400.0,0.0,3,0
163487,0,1,0.0,309.42,0,2
163488,0,1,0.0,2191.73,0,1
163489,0,1,0.0,30.0,0,1
163490,0,1,0.0,1110.79,0,1
163491,0,3,0.0,1200.0,0,6
163492,0,1,0.0,560.0,0,1
163493,0,1,0.0,15000.0,0,1
368069,1,0,15000.0,0.0,1,0
163494,0,1,0.0,2335.0,0,1
163495,0,3,0.0,1500.0,0,9
163496,0,1,0.0,252.44,0,1
163497,0,1,0.0,2765.9300000000003,0,2
163498,0,1,0.0,518.3399999999999,0,2
163499,0,1,0.0,424.0,0,1
163500,0,1,0.0,550.0,0,2
163501,0,1,0.0,54.5,0,1
163502,0,1,0.0,300.0,0,1
163503,0,1,0.0,5203.87,0,1
163504,0,1,0.0,405.75,0,2
163505,0,1,0.0,3.99,0,1
163506,0,1,0.0,94.0,0,1
163507,0,1,0.0,500.0,0,1
163508,0,1,0.0,800.0,0,1
163509,0,1,0.0,1200.0,0,2
163510,0,1,0.0,241.54,0,1
163511,0,1,0.0,171.0,0,2
163512,0,1,0.0,1261.04,0,3
163513,0,1,0.0,2500.0,0,1
372409,1,0,2500.0,0.0,1,0
163514,0,1,0.0,2981.0,0,3
163515,0,1,0.0,522.0,0,1
163516,0,1,0.0,480.49,0,1
163517,0,1,0.0,459.0,0,2
163518,0,1,0.0,350.0,0,1
163519,0,1,0.0,1212.0,0,3
163520,0,1,0.0,400.0,0,1
163521,0,1,0.0,104.0,0,1
163522,0,2,0.0,2400.0,0,6
163523,0,1,0.0,150.0,0,1
359890,1,1,150.0,27000.0,1,2
163524,0,1,0.0,250.0,0,1
163525,0,2,0.0,18183.65,0,3
163526,0,1,0.0,5370.97,0,1
163527,0,1,0.0,4399.0,0,3
375932,1,0,4399.0,0.0,3,0
163528,0,3,0.0,270.0,0,3
163529,0,1,0.0,990.0,0,2
163530,0,1,0.0,212.2,0,1
163531,0,6,0.0,12005.77,0,14
163532,0,1,0.0,62.0,0,3
163533,0,1,0.0,20618.0,0,1
371487,1,0,20618.0,0.0,1,0
163534,0,1,0.0,15715.0,0,1
163535,0,1,0.0,3009.36,0,1
163536,0,1,0.0,476.0,0,1
163537,0,1,0.0,50000.0,0,1
163538,0,1,0.0,525.0,0,3
163539,0,1,0.0,750.0,0,3
163540,0,1,0.0,1650.0,0,3
163541,0,1,0.0,863.0,0,1
163542,0,1,0.0,1000.0,0,2
163543,0,1,0.0,9000.0,0,2
163544,0,2,0.0,10948.0,0,3
163545,0,1,0.0,934.0,0,3
163546,0,1,0.0,6590.0,0,3
163547,0,1,0.0,3530.16,0,3
163548,0,1,0.0,136.09,0,1
163549,0,1,0.0,118.97,0,1
163550,0,1,0.0,28072.18,0,3
163551,0,1,0.0,100.0,0,1
163552,0,1,0.0,4795.28,0,1
163553,0,1,0.0,1500.0,0,1
163554,0,1,0.0,1762.8,0,1
163555,0,1,0.0,453.0,0,1
163556,0,1,0.0,688.0,0,1
163557,0,1,0.0,44970.0,0,2
163558,0,1,0.0,8058.31,0,1
163559,0,1,0.0,42.4,0,1
163560,0,1,0.0,1100.0,0,1
163561,0,1,0.0,252000.0,0,5
163562,0,1,0.0,12572.23,0,2
163563,0,1,0.0,566.0,0,1
163564,0,1,0.0,9994.0,0,1
163565,0,1,0.0,1016.73,0,1
163566,0,1,0.0,420.0,0,1
163567,0,2,0.0,3419.22,0,2
163568,0,1,0.0,12000.0,0,1
163569,0,1,0.0,710.54,0,1
163570,0,1,0.0,2901.28,0,2
163571,0,1,0.0,234.33,0,1
163572,0,1,0.0,4760.0,0,1
163573,0,1,0.0,3950.37,0,2
163574,0,1,0.0,2357.0,0,1
163575,0,1,0.0,893.0,0,2
163576,0,1,0.0,200.0,0,1
163577,0,1,0.0,6.27,0,1
163578,0,11,0.0,11974.7,0,50
345627,2,10,187.99,8088.0199999999995,2,19
361636,3,4,7745.62,2826.96,17,15
163579,0,1,0.0,2422.0,0,1
163580,0,1,0.0,178.5,0,1
163581,0,1,0.0,4000.0,0,1
163582,0,1,0.0,1524.0,0,5
163583,0,1,0.0,275.69,0,1
163584,0,1,0.0,17.5,0,1
163585,0,1,0.0,84.52,0,1
163586,0,1,0.0,737.0,0,1
163587,0,1,0.0,887.15,0,2
163588,0,1,0.0,1806.44,0,1
163589,0,1,0.0,3619.26,0,1
163590,0,1,0.0,53492.34,0,1
163591,0,1,0.0,53000.0,0,3
377955,2,6,61943.0,302143.18,8,24
163592,0,1,0.0,878.0,0,2
163593,0,1,0.0,611.1,0,1
163594,0,1,0.0,18400.0,0,2
163595,0,1,0.0,184.49,0,1
377931,1,0,184.49,0.0,1,0
163596,0,1,0.0,3926.0,0,1
163597,0,1,0.0,6806.37,0,1
163598,0,1,0.0,1470.0,0,3
163599,0,1,0.0,1746.64,0,1
163600,0,1,0.0,37575.0,0,1
369476,1,3,37575.0,4040.5299999999997,1,4
163601,0,1,0.0,15.0,0,1
163602,0,1,0.0,5635.98,0,1
163603,0,1,0.0,14.53,0,1
163604,0,1,0.0,1071.21,0,1
163605,0,1,0.0,1000.0,0,2
163606,0,1,0.0,48.44,0,1
163607,0,1,0.0,140.85,0,1
163608,0,1,0.0,1050.0,0,1
163609,0,2,0.0,7796.81,0,3
163610,0,1,0.0,3000.0,0,2
163611,0,2,0.0,2571.7200000000003,0,2
163612,0,1,0.0,11280.0,0,1
163613,0,1,0.0,1305.84,0,3
163614,0,1,0.0,400.0,0,2
163615,0,1,0.0,430.0,0,1
163616,0,1,0.0,3523.0,0,1
163617,0,1,0.0,800.0,0,1
163618,0,1,0.0,2363.0,0,3
163619,0,1,0.0,41.6,0,1
163620,0,1,0.0,728.19,0,2
163621,0,1,0.0,2100.0,0,3
368841,1,1,2100.0,470.0,3,1
163622,0,1,0.0,3850.0,0,1
163623,0,2,0.0,1756.0,0,4
163624,0,1,0.0,1120.75,0,3
163625,0,1,0.0,1800.0,0,2
163626,0,1,0.0,60.0,0,3
163627,0,1,0.0,175000.0,0,1
163628,0,3,0.0,87337.59,0,3
163629,0,1,0.0,100.0,0,1
163630,0,1,0.0,120.13,0,1
163631,0,1,0.0,8746.5,0,1
163632,0,1,0.0,145.0,0,3
163633,0,1,0.0,743.56,0,2
163634,0,1,0.0,50.0,0,1
163635,0,1,0.0,27.99,0,1
163636,0,1,0.0,1882.08,0,1
163637,0,1,0.0,88.46,0,2
163638,0,1,0.0,622.0,0,1
163639,0,2,0.0,1500.0,0,2
163640,0,1,0.0,300.0,0,1
163641,0,1,0.0,900.0,0,3
163642,0,1,0.0,630.87,0,1
367213,2,2,985.73,280.0,2,2
163643,0,1,0.0,650.0,0,1
163644,0,1,0.0,260.0,0,1
163645,0,1,0.0,2718.2,0,3
163646,0,1,0.0,1100.0,0,1
163647,0,1,0.0,450.0,0,1
163648,0,1,0.0,60.0,0,1
163649,0,1,0.0,465.65,0,1
163650,0,1,0.0,77392.5,0,34
163651,0,1,0.0,1431.83,0,1
163656,0,1,0.0,3485.0,0,1
163658,2,1,505.0,5000.0,2,1
163662,0,1,0.0,2448.0,0,2
163663,0,7,0.0,12772.07,0,16
163681,1,2,17981.379999999997,13611.449999999999,3,7
163684,0,1,0.0,15400.0,0,7
352382,2,0,18200.0,0.0,9,0
163686,0,1,0.0,1420.0,0,1
368631,1,21,1420.0,130583.88,1,51
163692,0,4,0.0,2261.0,0,4
163695,0,1,0.0,473.0,0,1
163708,0,1,0.0,3038.0,0,1
163712,2,2,70954.94,79403.94,2,3
163716,0,1,0.0,3892.8,0,2
163720,0,1,0.0,1983.0,0,3
163729,1,2,1100.0,1097.0700000000002,2,3
163732,0,1,0.0,150000.0,0,1
163733,1,1,18879.800000000003,900.0,3,1
163735,1,2,2227.38,461.0,3,4
163742,1,1,1210000.0,12033.0,5,6
163749,0,1,0.0,8207.63,0,4
163763,0,1,0.0,4833.15,0,2
345531,1,0,4833.15,0.0,2,0
163766,1,2,346.25,942.22,1,2
163770,0,2,0.0,1278.0,0,4
163771,1,1,6200.0,6200.0,1,1
163781,1,1,1100.0,2200.0,1,6
379219,1,2,2200.0,1230.0,6,2
163783,1,1,922.0,30660.0,1,5
163787,1,1,40.0,416.19,1,3
163791,0,1,0.0,1870.0,0,2
163792,0,1,0.0,1100.0,0,1
163794,1,1,41604.0,480.0,6,1
163795,1,1,6000.0,6000.0,3,3
354579,1,1,6000.0,6000.0,3,3
163798,0,11,0.0,43522.0,0,115
163800,1,1,4236.81,4500.0,4,1
163801,0,3,0.0,206010.0,0,4
163804,2,2,1700.0,4002.46,2,4
163805,0,1,0.0,200.0,0,1
163807,0,1,0.0,3500.0,0,1
163810,14,5,132589.44,64370.28,87,16
163811,7,38,11677.689999999999,2033853.41,20,108
352133,2,22,154243.9,97546.04000000001,9,33
379807,3,41,1379621.34,2001682.75,7,46
379018,1,0,24206.31,0.0,1,0
353948,1,1,83.55,225.0,1,3
355692,1,12,31893.120000000003,70926.91,4,39
353302,1,13,20122.68,19750.0,2,15
163812,1,1,2090.0,2090.0,1,1
163814,3,1,951084.69,357.0,7,1
163819,1,1,1219.51,2094.51,1,3
163820,0,1,0.0,30830.8,0,1
363610,2,17,34946.25,165893.30999999997,2,35
163821,1,1,1044.0,1044.0,1,2
163828,0,1,0.0,13464.53,0,6
163832,1,1,921.0,900.0,3,2
163836,8,2,61138.31,8950.0,55,2
379354,3,7,36445.0,36082.649999999994,10,16
376925,5,3,27388.67,37060.100000000006,6,4
163838,0,1,0.0,187.87,0,1
163839,0,2,0.0,878.62,0,2
163840,0,2,0.0,3600.0,0,6
163841,0,1,0.0,1901.33,0,6
163842,0,2,0.0,13714.48,0,3
163843,0,1,0.0,1000.0,0,1
163844,0,1,0.0,1190.0,0,1
163845,0,1,0.0,560.33,0,1
163846,0,1,0.0,531.3299999999999,0,2
163847,0,1,0.0,270.0,0,1
163848,0,1,0.0,2419.35,0,1
163849,0,1,0.0,357.0,0,1
163850,0,1,0.0,219.62,0,3
163851,0,1,0.0,6.78,0,1
163852,0,1,0.0,1963.0,0,4
163853,0,1,0.0,4872.2,0,1
163854,0,2,0.0,387.0,0,2
163855,0,1,0.0,16201.72,0,1
163856,0,1,0.0,300.0,0,1
163857,0,1,0.0,10179.95,0,1
163858,0,1,0.0,2683.47,0,1
163859,0,1,0.0,1438.06,0,1
163860,0,1,0.0,913.06,0,2
163861,0,1,0.0,1278.0,0,4
163862,0,5,0.0,61001.549999999996,0,8
163863,0,1,0.0,439.0,0,1
163864,0,1,0.0,2400.0,0,1
163865,0,1,0.0,2011.87,0,2
163866,0,1,0.0,77153.34,0,1
163867,0,1,0.0,1666.0,0,3
163868,0,1,0.0,4950.0,0,2
374273,1,1,4950.0,1438.0,2,1
163869,0,1,0.0,2453.0,0,5
163870,0,8,0.0,1497629.0,0,11
360436,3,38,128043.46,1119582.5400000003,4,123
364137,5,5,74756.0,31579.74,12,8
357624,1,4,13881.0,5290.29,2,6
357729,1,9,36511.0,55476.020000000004,1,18
369475,1,0,7739.0,0.0,1,0
163871,0,1,0.0,52.0,0,1
163872,0,1,0.0,483.57,0,1
379379,2,0,11235.09,0.0,3,0
163873,0,1,0.0,289231.0,0,1
163874,0,1,0.0,35516.63,0,1
163875,0,1,0.0,2230.0,0,2
163876,0,1,0.0,440.32,0,2
163877,0,1,0.0,771.0,0,3
163878,0,1,0.0,380.0,0,1
163879,0,1,0.0,598.22,0,1
163880,0,1,0.0,1941.48,0,2
163881,0,4,0.0,2791.0,0,8
163882,0,1,0.0,27.0,0,1
163883,0,1,0.0,1330.27,0,1
163884,0,1,0.0,41.0,0,1
163885,0,1,0.0,447.83,0,2
163886,0,1,0.0,45.51,0,1
163887,0,1,0.0,5186.69,0,4
163888,0,1,0.0,1471.38,0,1
163889,0,1,0.0,2435.91,0,1
163890,0,1,0.0,284636.83,0,1
163891,0,1,0.0,1992.05,0,1
163892,0,1,0.0,902.0,0,2
163893,0,1,0.0,267.33,0,3
163894,0,1,0.0,13850.0,0,6
163895,0,1,0.0,1143.57,0,3
163896,0,1,0.0,100.0,0,1
163897,0,2,0.0,15798.8,0,5
163898,0,2,0.0,10816.4,0,4
163899,0,1,0.0,3918.0,0,1
163900,0,1,0.0,471.29,0,1
163901,0,1,0.0,75.0,0,1
381129,2,0,10081.0,0.0,6,0
163902,0,1,0.0,43810.0,0,4
356956,5,4,47748.35,6494.95,9,7
163903,0,1,0.0,205603.8,0,2
163904,0,1,0.0,440.0,0,1
163905,0,1,0.0,170.0,0,1
163906,0,1,0.0,1014.72,0,1
163907,0,1,0.0,460.0,0,2
163908,0,1,0.0,325.67,0,1
163909,0,1,0.0,4612.34,0,1
163910,0,1,0.0,515.0,0,1
163911,0,1,0.0,81.17,0,1
163912,0,1,0.0,444.64,0,2
163913,0,1,0.0,2100.0,0,3
163914,0,1,0.0,4323.79,0,2
163915,0,1,0.0,309.0,0,3
163916,0,1,0.0,1016.44,0,1
163917,0,1,0.0,131.82,0,2
163918,0,1,0.0,31.0,0,1
163919,0,1,0.0,15562.57,0,1
163920,0,1,0.0,1750.5,0,1
163921,0,1,0.0,1264.0,0,1
163922,0,1,0.0,5713.0,0,4
163923,0,1,0.0,39920.0,0,3
163924,0,1,0.0,1000.0,0,1
163925,0,1,0.0,750.0,0,1
163926,0,1,0.0,573.0,0,1
163927,0,1,0.0,10.33,0,1
163928,0,1,0.0,67.2,0,1
163929,0,1,0.0,291.0,0,1
163930,0,1,0.0,702.0,0,3
163931,0,1,0.0,437.0,0,3
163932,0,1,0.0,13851.68,0,1
163933,0,1,0.0,193.73,0,3
163934,0,4,0.0,240215.47,0,14
163935,0,2,0.0,1318.6599999999999,0,2
163936,0,1,0.0,1253.2900000000002,0,6
163937,0,1,0.0,477.0,0,1
163938,0,2,0.0,3600.0,0,6
163939,0,1,0.0,74.85,0,1
163940,0,1,0.0,6218.0,0,1
163941,0,1,0.0,130.0,0,1
163942,0,1,0.0,2900.0,0,1
163943,0,1,0.0,27.4,0,1
163944,0,1,0.0,661.0,0,1
163945,0,1,0.0,241.0,0,1
163946,0,1,0.0,16539.23,0,3
163947,0,1,0.0,5156.56,0,1
163948,0,1,0.0,846.0,0,3
163949,0,1,0.0,39.0,0,1
163950,0,1,0.0,2703.4700000000003,0,3
163951,0,2,0.0,2028.0,0,7
163952,0,1,0.0,664.75,0,3
163953,0,1,0.0,440.32,0,2
163954,0,1,0.0,10000.0,0,3
163955,0,1,0.0,449.0,0,1
163956,0,1,0.0,105.0,0,2
163957,0,1,0.0,1620.0,0,3
163958,0,1,0.0,2975.0,0,2
163959,0,1,0.0,656.0,0,3
163960,0,1,0.0,711.0,0,1
163961,0,1,0.0,3000.0,0,3
163962,0,1,0.0,834621.96,0,7
163963,0,1,0.0,2129.62,0,2
163964,0,1,0.0,1904.11,0,7
163965,0,1,0.0,3286.14,0,3
163966,0,1,0.0,7993.7,0,2
163967,0,1,0.0,600.0,0,3
163968,0,1,0.0,297.5,0,1
163969,0,1,0.0,300.0,0,1
163970,0,1,0.0,700.0,0,1
384674,1,5,700.0,32800.06,1,5
163971,0,1,0.0,286.0,0,1
163972,0,1,0.0,75.05,0,1
163973,0,1,0.0,260.25,0,3
163974,0,1,0.0,1428.0,0,1
163975,0,1,0.0,99.0,0,1
163976,0,1,0.0,3336.52,0,2
163977,0,1,0.0,787.0,0,1
163978,0,1,0.0,120.0,0,1
163979,0,1,0.0,91.93,0,2
163980,0,1,0.0,5000.0,0,1
163981,0,1,0.0,572.0,0,1
163982,0,1,0.0,1200.0,0,1
163983,0,1,0.0,8571.9,0,5
372523,2,0,53486.3,0.0,19,0
163984,0,1,0.0,2418.9,0,1
163985,0,1,0.0,1016.04,0,2
163986,0,2,0.0,3482.0,0,4
163987,0,1,0.0,405.0,0,1
163988,0,1,0.0,905.33,0,2
163989,0,1,0.0,2200.0,0,1
163990,0,1,0.0,9450.0,0,2
163991,0,1,0.0,1.67,0,1
163992,0,1,0.0,144560.57,0,1
163993,0,1,0.0,10276.0,0,4
383973,2,1,10300.0,3.0,5,1
163994,0,2,0.0,2147.0,0,3
163995,0,1,0.0,397.0,0,2
163996,0,1,0.0,336.0,0,2
163997,0,1,0.0,1500.0,0,3
163998,0,1,0.0,66.64,0,1
163999,0,1,0.0,894.0,0,2
164000,0,1,0.0,1904.0,0,1
164001,0,1,0.0,582.06,0,3
164002,0,1,0.0,561.0,0,1
164003,0,1,0.0,750.0,0,1
164004,0,1,0.0,2810.0,0,2
164005,0,1,0.0,199007.6,0,1
164006,0,1,0.0,1060.0,0,1
164007,0,1,0.0,60.0,0,1
164008,0,1,0.0,1544.0,0,3
164009,0,1,0.0,608.23,0,1
164010,0,1,0.0,114340.0,0,1
164011,0,1,0.0,1864.0,0,3
164012,0,1,0.0,34.0,0,1
164013,0,1,0.0,150.0,0,1
164014,0,1,0.0,12.65,0,1
164015,0,1,0.0,27333.79,0,1
164016,0,1,0.0,29608.36,0,1
164017,0,1,0.0,3886.06,0,1
164018,0,1,0.0,8979.89,0,1
164019,0,1,0.0,128.0,0,1
164020,0,1,0.0,150.0,0,3
375012,3,0,2337.0,0.0,16,0
164021,0,1,0.0,410.2,0,3
164022,0,1,0.0,200.0,0,1
164023,0,1,0.0,500.0,0,1
164024,0,1,0.0,5320.0,0,1
346011,5,13,19408.88,83758.35,11,24
164025,0,1,0.0,22050.0,0,1
164026,0,7,0.0,8829.43,0,11
164027,0,1,0.0,582.0,0,2
164028,0,1,0.0,1166.0,0,2
164029,0,2,0.0,448.0,0,2
164030,0,1,0.0,1689.0,0,1
164031,0,1,0.0,2224.4700000000003,0,3
164032,0,1,0.0,641.49,0,1
164033,0,2,0.0,223519.01,0,11
355783,1,0,2380.0,0.0,1,0
164034,0,1,0.0,191.0,0,1
164035,0,1,0.0,124.0,0,1
164036,0,1,0.0,543.34,0,3
164037,0,1,0.0,225.0,0,1
164038,0,1,0.0,18.0,0,1
164039,0,1,0.0,70.87,0,2
164040,0,1,0.0,2200.0,0,3
346430,1,0,2200.0,0.0,3,0
164041,0,2,0.0,800.0,0,6
164042,0,1,0.0,7200.0,0,10
164043,0,1,0.0,19734.22,0,3
164044,0,1,0.0,789.0,0,1
369527,2,2,8989.0,5450.0,6,5
164045,0,1,0.0,300.0,0,1
